Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Somalia,SOM,1994,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,0.00395029882676035
Somalia,SOM,1993,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,0.00172529948709865
Somalia,SOM,1992,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,0.000418299875271089
Somalia,SOM,1991,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,0.000126799961841506
Somalia,SOM,2019,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,25149.9996185303
Somalia,SOM,2018,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,25450.0007629395
Somalia,SOM,2017,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,25489.9997711182
Somalia,SOM,2016,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,25659.9998474121
Somalia,SOM,2015,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,25770.0004577637
Somalia,SOM,2014,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,25709.9990844727
Somalia,SOM,2013,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,25569.9996948242
Somalia,SOM,2012,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,25450.0007629395
Somalia,SOM,2011,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,25149.9996185303
Somalia,SOM,2010,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,24989.9997711182
Somalia,SOM,2009,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,24790.0009155273
Somalia,SOM,2008,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,24760.0002288818
Somalia,SOM,2007,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,24729.9995422363
Somalia,SOM,2006,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,25840.0001525879
Somalia,SOM,2005,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,27110.0006103516
Somalia,SOM,2004,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,26670.0000762939
Somalia,SOM,2003,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,26370.0008392334
Somalia,SOM,2002,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,26139.9993896484
Somalia,SOM,2001,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,25739.9997711182
Somalia,SOM,2000,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,25200.0007629395
Somalia,SOM,1999,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,25030.0006866455
Somalia,SOM,1998,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,24959.9990844727
Somalia,SOM,1997,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,25120.0008392334
Somalia,SOM,1996,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,24729.9995422363
Somalia,SOM,1995,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,24290.0009155273
Somalia,SOM,1994,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,23629.9991607666
Somalia,SOM,1993,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,21680.0003051758
Somalia,SOM,1992,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,19709.9990844727
Somalia,SOM,1991,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,21649.9996185303
Somalia,SOM,1990,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,24540
Somalia,SOM,2012,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,22.0733444711228
Somalia,SOM,2011,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,20.814209912613
Somalia,SOM,2010,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,19.5416924501637
Somalia,SOM,2009,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,17.6970044282382
Somalia,SOM,2008,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,19.4812055663876
Somalia,SOM,2007,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,18.4878397425994
Somalia,SOM,2006,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,17.9542568687812
Somalia,SOM,2005,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,18.1944636566036
Somalia,SOM,2004,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,18.043617628221
Somalia,SOM,2003,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,19.8467573718938
Somalia,SOM,2002,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,16.4737038243029
Somalia,SOM,2001,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,15.0172097243263
Somalia,SOM,2000,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,14.137768244099
Somalia,SOM,1999,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,18.0052070894231
Somalia,SOM,1998,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,16.5232320306531
Somalia,SOM,1997,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,9.46588037377012
Somalia,SOM,1996,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,6.9780349002025
Somalia,SOM,1995,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,4.50734160371931
Somalia,SOM,1994,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,1.66832354601136
Somalia,SOM,1993,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-5.90120641116613
Somalia,SOM,1992,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-14.2555967092382
Somalia,SOM,1991,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-9.64598996240759
Somalia,SOM,2019,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,17979.9995422363
Somalia,SOM,2018,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,18190.0005340576
Somalia,SOM,2017,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,18200.0007629395
Somalia,SOM,2016,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,18299.9992370605
Somalia,SOM,2015,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,18350.0003814697
Somalia,SOM,2014,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,18280.0006866455
Somalia,SOM,2013,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,18159.9998474121
Somalia,SOM,2012,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,18090.0001525879
Somalia,SOM,2011,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,17870.0008392334
Somalia,SOM,2010,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,17739.9997711182
Somalia,SOM,2009,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,17629.9991607666
Somalia,SOM,2008,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,17610.0006103516
Somalia,SOM,2007,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,17600.0003814697
Somalia,SOM,2006,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,18290.0009155273
Somalia,SOM,2005,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,19129.9991607666
Somalia,SOM,2004,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,18850.0003814697
Somalia,SOM,2003,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,18649.9996185303
Somalia,SOM,2002,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,18510.0002288818
Somalia,SOM,2001,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,18280.0006866455
Somalia,SOM,2000,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,17920.0000762939
Somalia,SOM,1999,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,17739.9997711182
Somalia,SOM,1998,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,17540.0009155273
Somalia,SOM,1997,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,17479.9995422363
Somalia,SOM,1996,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,17139.9993896484
Somalia,SOM,1995,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,16770.0004577637
Somalia,SOM,1994,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,16340.0001525879
Somalia,SOM,1993,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,15140.0003433228
Somalia,SOM,1992,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,13880.0001144409
Somalia,SOM,1991,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,15170.0000762939
Somalia,SOM,1990,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,17069.9996948242
Somalia,SOM,2012,Methane emissions (% change from 1990),EN.ATM.METH.ZG,24.0649650906418
Somalia,SOM,2011,Methane emissions (% change from 1990),EN.ATM.METH.ZG,22.8486419034787
Somalia,SOM,2010,Methane emissions (% change from 1990),EN.ATM.METH.ZG,21.6323187163155
Somalia,SOM,2009,Methane emissions (% change from 1990),EN.ATM.METH.ZG,21.0290605095541
Somalia,SOM,2008,Methane emissions (% change from 1990),EN.ATM.METH.ZG,21.3513596276335
Somalia,SOM,2007,Methane emissions (% change from 1990),EN.ATM.METH.ZG,20.93795933366
Somalia,SOM,2006,Methane emissions (% change from 1990),EN.ATM.METH.ZG,20.764943655071
Somalia,SOM,2005,Methane emissions (% change from 1990),EN.ATM.METH.ZG,20.4028356197942
Somalia,SOM,2004,Methane emissions (% change from 1990),EN.ATM.METH.ZG,20.6424546790789
Somalia,SOM,2003,Methane emissions (% change from 1990),EN.ATM.METH.ZG,19.9503919647232
Somalia,SOM,2002,Methane emissions (% change from 1990),EN.ATM.METH.ZG,18.4789931406174
Somalia,SOM,2001,Methane emissions (% change from 1990),EN.ATM.METH.ZG,16.6623285154336
Somalia,SOM,2000,Methane emissions (% change from 1990),EN.ATM.METH.ZG,14.6749448799608
Somalia,SOM,1999,Methane emissions (% change from 1990),EN.ATM.METH.ZG,13.3352217050466
Somalia,SOM,1998,Methane emissions (% change from 1990),EN.ATM.METH.ZG,11.0599889759922
Somalia,SOM,1997,Methane emissions (% change from 1990),EN.ATM.METH.ZG,9.50208231259186
Somalia,SOM,1996,Methane emissions (% change from 1990),EN.ATM.METH.ZG,6.96656050955413
Somalia,SOM,1995,Methane emissions (% change from 1990),EN.ATM.METH.ZG,4.55505879470848
Somalia,SOM,1994,Methane emissions (% change from 1990),EN.ATM.METH.ZG,1.91082802547771
Somalia,SOM,1993,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-4.86817123958844
Somalia,SOM,1992,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-11.9579862812347
Somalia,SOM,1991,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-7.83240445859873
Somalia,SOM,2019,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6190
Somalia,SOM,2018,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6320
Somalia,SOM,2017,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6370
Somalia,SOM,2016,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6460
Somalia,SOM,2015,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6530
Somalia,SOM,2014,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6550
Somalia,SOM,2013,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6540
Somalia,SOM,2012,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6520
Somalia,SOM,2011,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6440
Somalia,SOM,2010,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6420
Somalia,SOM,2009,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6370
Somalia,SOM,2008,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6370
Somalia,SOM,2007,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6380
Somalia,SOM,2006,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6850
Somalia,SOM,2005,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,7310
Somalia,SOM,2004,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,7160
Somalia,SOM,2003,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,7070
Somalia,SOM,2002,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,7000
Somalia,SOM,2001,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6910
Somalia,SOM,2000,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6750
Somalia,SOM,1999,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6690
Somalia,SOM,1998,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6740
Somalia,SOM,1997,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6870
Somalia,SOM,1996,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6730
Somalia,SOM,1995,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6580
Somalia,SOM,1994,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6390
Somalia,SOM,1993,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,5710
Somalia,SOM,1992,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,5010
Somalia,SOM,1991,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,5710
Somalia,SOM,1990,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6730
Somalia,SOM,2012,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,22.857341780965
Somalia,SOM,2011,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,21.6528580380143
Somalia,SOM,2010,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,20.4483742950637
Somalia,SOM,2009,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,18.534506099778
Somalia,SOM,2008,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,19.9656524867135
Somalia,SOM,2007,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,20.0909744946506
Somalia,SOM,2006,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,20.910209102091
Somalia,SOM,2005,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,21.5646684768734
Somalia,SOM,2004,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,23.022117013623
Somalia,SOM,2003,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,23.8057663595504
Somalia,SOM,2002,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,22.527791315649
Somalia,SOM,2001,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,21.4610070629008
Somalia,SOM,2000,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,18.873339676793
Somalia,SOM,1999,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,17.7787060889477
Somalia,SOM,1998,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,18.0355388459545
Somalia,SOM,1997,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,18.8331128594305
Somalia,SOM,1996,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,16.1796900987878
Somalia,SOM,1995,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,13.0435455297949
Somalia,SOM,1994,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,9.42081118924396
Somalia,SOM,1993,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-2.70447987498743
Somalia,SOM,1992,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-16.6121283854348
Somalia,SOM,1991,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-11.0128648456296
Somalia,SOM,2009,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,4.60368934052831
Somalia,SOM,2010,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,1.223599855
Somalia,SOM,2000,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,1.228813005
Somalia,SOM,1990,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.961721857
Somalia,SOM,2010,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,1.276699045
Somalia,SOM,2000,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,1.238593699
Somalia,SOM,1990,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,0.95468648
Somalia,SOM,2010,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,2.5002989
Somalia,SOM,2000,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,2.467406704
Somalia,SOM,1990,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,1.916408337
Somalia,SOM,2021,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.5965341239035
Somalia,SOM,2020,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.3583813952353
Somalia,SOM,2019,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.1155751385134
Somalia,SOM,2018,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.8698880114071
Somalia,SOM,2017,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.5499735591447
Somalia,SOM,2016,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.2338594641692
Somalia,SOM,2015,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.9214295881977
Somalia,SOM,2014,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.6124710034312
Somalia,SOM,2013,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.3074523004987
Somalia,SOM,2012,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.0087889673435
Somalia,SOM,2011,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.7159362184432
Somalia,SOM,2010,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.2364231943079
Somalia,SOM,2009,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.7790263457195
Somalia,SOM,2008,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.3440778549937
Somalia,SOM,2007,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.92956575748895
Somalia,SOM,2006,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.6659988792171
Somalia,SOM,2005,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.545778749128
Somalia,SOM,2004,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.4391141937154
Somalia,SOM,2003,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.342506661972
Somalia,SOM,2002,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.2598840057739
Somalia,SOM,2001,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.1929582258911
Somalia,SOM,2000,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.5350672039223
Somalia,SOM,1999,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.9099641729589
Somalia,SOM,1998,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.3150678610391
Somalia,SOM,1997,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.7176416894801
Somalia,SOM,1996,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.0634745700167
Somalia,SOM,1995,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.3052726590028
Somalia,SOM,1994,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.4093431455314
Somalia,SOM,1993,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.3859612480494
Somalia,SOM,1992,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.2874147748301
Somalia,SOM,1991,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.1910372605212
Somalia,SOM,1990,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.3285155380093
Somalia,SOM,1989,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.5968490156609
Somalia,SOM,1988,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.9725436409903
Somalia,SOM,1987,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.4057399690219
Somalia,SOM,1986,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.8391937003461
Somalia,SOM,1985,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.2388601076794
Somalia,SOM,1984,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.5843594423522
Somalia,SOM,1983,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.79325820559472
Somalia,SOM,1982,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.08177008613749
Somalia,SOM,1981,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.83069950384842
Somalia,SOM,1980,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.77175441775042
Somalia,SOM,1979,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.95836129842656
Somalia,SOM,1978,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.41057313668531
Somalia,SOM,1977,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.0927629258159
Somalia,SOM,1976,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.8537233458301
Somalia,SOM,1975,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.467740127336
Somalia,SOM,1974,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.2266603834972
Somalia,SOM,1973,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.33941558253
Somalia,SOM,1972,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.29518201087881
Somalia,SOM,1971,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.29335808501257
Somalia,SOM,1970,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.44447273374405
Somalia,SOM,1969,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,6.74218480566539
Somalia,SOM,1968,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,6.13870412212266
Somalia,SOM,1967,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,5.60914668810519
Somalia,SOM,1966,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,5.12845879349318
Somalia,SOM,1965,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,4.67856077876072
Somalia,SOM,1964,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,4.2601860613896
Somalia,SOM,1963,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,3.96386419377227
Somalia,SOM,1962,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,3.77010766417961
Somalia,SOM,1961,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,3.58473770710256
Somalia,SOM,1960,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,3.40798710579626
Somalia,SOM,2017,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,3.298
Somalia,SOM,2012,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,3.298
Somalia,SOM,2007,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,3.298
Somalia,SOM,2002,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,3.2953
Somalia,SOM,1997,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,2.7176153846
Somalia,SOM,1992,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,1.7638076923
Somalia,SOM,1987,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,0.81
